Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,Result,Certified,agegroup,EducationLevel,placed
15576,1,1,4,3,3,3,1406,3,90,64,4367,3,9,15,1,1,1,2,1
5687,2,1,1,5,8,16,91,8,16,16,1348,30,133,1,1,1,2,2,1
38012,1,1,3,4,4,420,140,4,413,382,1737,1,1,1,1,1,5,3,1
27996,2,1,1,3,5,101,341,5,190,334,4303,4,70,1,1,1,3,5,2
50761,2,1,1,1,22,154,38,25,152,147,1668,2,74,1,3,2,3,3,2
78129,2,1,3,3,15,254,156,15,257,248,1415,3,9,6,1,1,4,3,2
13091,1,1,3,3,6,68,440,6,67,69,3186,3,9,1,1,1,3,3,1
148524,2,1,4,1,24,424,38,23,415,304,929,3,9,1,2,2,5,4,2
71277,1,1,1,3,6,104,1645,6,382,25,5190,1,1,1,1,1,2,2,1
76116,1,1,1,3,4,351,503,4,348,324,4270,1,1,1,1,1,5,2,2
70572,1,1,1,3,4,312,178,4,313,253,3108,1,1,1,1,1,5,2,1
75650,2,1,4,3,3,69,517,3,68,4,4095,1,24,1,1,1,3,2,2
54081,2,1,3,3,9,232,19,9,299,283,476,6,6,1,1,1,3,5,1
34695,2,1,2,3,1,322,151,1,323,305,536,5,42,1,1,1,4,5,2
72530,1,1,3,3,13,419,59,13,331,311,1076,2,123,1,1,1,4,5,2
138194,1,1,3,3,15,223,87,15,221,214,1375,14,92,2,1,1,2,3,2
41541,1,1,3,3,5,294,902,5,279,266,6645,9,35,1,1,1,2,3,1
92586,2,1,1,3,5,144,142,5,142,138,582,15,82,1,1,1,3,3,1
29153,2,1,1,3,3,304,59,3,306,54,1054,4,4,1,3,2,2,2,2
54702,1,1,1,3,8,326,1176,8,202,33,3494,1,1,1,1,1,2,2,1
3024,1,1,1,3,5,171,67,5,39,162,223,1,1,1,3,2,3,2,2
62938,2,1,3,3,4,420,5,4,413,382,5,21,111,1,1,1,3,3,2
34686,1,1,1,3,4,437,1561,4,5,5,4871,1,24,2,3,2,2,3,2
81272,2,1,3,3,12,30,547,12,174,201,1220,6,81,9,3,2,5,5,2
21563,1,1,3,1,13,421,45,13,414,428,1532,1,1,1,1,1,5,2,2
138034,2,2,3,1,3,4,442,3,4,4,900,13,7,1,1,1,7,3,1
125047,1,1,1,5,3,62,219,3,398,230,2595,3,9,3,1,1,3,3,1
129679,2,1,3,3,18,551,2066,18,543,475,7192,4,7,9,1,1,4,3,2
3754,2,1,3,3,8,149,34,8,147,142,2263,11,30,1,3,2,4,5,2
115417,2,1,1,3,6,8,33,6,8,8,1789,9,36,9,1,1,4,2,1
80801,1,1,3,3,22,154,19,25,152,147,198,6,81,1,1,1,4,5,2
6084,1,1,1,1,11,391,54,11,387,357,3076,5,77,1,1,1,1,2,2
146772,2,1,3,3,9,162,242,9,75,331,2701,3,9,8,1,1,4,4,2
68049,1,1,4,3,13,421,45,13,414,428,1532,1,54,1,1,1,2,3,1
45176,1,1,3,1,7,597,30,7,590,232,2393,1,8,1,1,1,2,2,1
733,2,1,1,3,6,140,337,6,137,133,643,4,4,6,1,1,3,3,1
39242,2,1,1,3,9,415,59,9,411,380,2286,1,24,1,1,1,3,3,1
143824,2,1,1,3,5,226,59,5,227,218,330,4,4,1,1,1,5,3,1
56202,1,1,3,5,20,543,156,20,371,62,331,4,7,1,1,1,3,3,1
5297,1,1,3,4,22,154,342,25,152,173,1405,26,78,1,1,1,4,3,1
13789,2,1,3,3,3,442,4,3,529,64,1820,5,66,1,1,1,2,3,1
68319,1,1,1,3,4,430,498,4,513,457,2676,1,24,1,4,2,5,2,2
130123,2,1,3,3,1,190,259,1,188,1,760,3,9,1,1,1,3,3,2
77277,2,1,4,3,8,16,45,8,16,16,3056,2,2,3,1,1,4,5,2
68276,2,1,3,3,8,16,364,8,16,16,705,11,30,1,1,1,2,3,2
116049,1,1,3,5,20,316,258,20,647,62,5012,3,9,1,1,1,2,3,1
28754,2,1,1,1,6,358,99,6,358,412,782,12,17,1,2,2,2,5,2
47259,1,1,4,3,6,17,454,6,17,17,945,7,11,1,4,2,4,3,2
143431,2,1,3,3,28,217,1295,28,215,208,6753,6,6,1,1,1,3,2,2
46803,2,1,3,3,7,571,30,7,561,232,1930,3,20,2,1,1,2,2,1
45492,2,1,1,5,5,43,61,5,44,43,125,3,44,1,1,1,2,3,1
16962,1,1,1,1,11,578,135,11,270,260,407,17,75,1,1,1,2,2,1
21620,2,1,2,4,8,622,310,8,623,354,5518,3,9,2,4,2,3,3,2
47109,2,1,3,1,22,73,14,25,419,388,946,4,4,1,3,2,3,5,2
129875,1,1,3,3,3,169,812,3,167,3,4233,7,47,1,3,2,4,2,2
41813,2,1,3,1,15,45,61,15,239,186,1228,10,14,1,1,1,2,2,2
56112,1,1,3,3,21,85,87,21,83,83,99,1,8,1,1,1,4,5,1
145827,2,1,3,5,18,338,321,18,125,206,616,10,105,1,4,2,6,3,2
136500,2,1,4,3,6,12,33,6,8,8,1981,4,7,2,1,1,3,3,2
33967,2,1,3,4,12,23,809,12,174,23,2077,4,4,3,1,1,3,3,1
16990,1,1,1,3,6,25,156,6,25,50,681,1,1,1,1,1,5,2,2
25860,1,1,3,7,15,485,1806,15,477,429,5859,1,1,1,1,1,5,2,2
86411,1,1,1,5,7,233,23,7,235,225,2275,7,47,1,1,1,3,2,2
105570,1,1,3,1,4,404,346,4,401,369,2310,9,36,1,1,1,2,3,2
145536,2,1,1,1,11,268,30,11,586,482,3762,14,27,1,2,2,1,3,2
48769,2,1,3,3,6,83,132,6,81,246,171,10,25,1,1,1,3,2,2
85178,2,1,3,3,8,36,38,8,36,15,892,12,17,1,1,1,4,4,1
106358,1,1,1,3,8,90,208,8,88,87,324,26,78,1,1,1,3,3,1
108376,2,1,3,3,11,108,526,6,8,8,1151,3,45,1,1,1,3,3,2
132113,1,1,1,3,5,109,132,5,107,104,171,1,1,14,1,1,2,2,2
126110,2,1,4,3,6,140,337,6,137,133,6312,4,4,1,1,1,3,2,1
99135,2,1,3,4,24,319,761,23,320,302,5892,4,4,6,1,1,3,2,2
112834,2,1,1,5,17,340,333,17,338,314,2123,3,9,2,1,1,3,2,2
71367,1,1,3,7,15,173,101,15,170,429,1254,3,9,1,1,1,3,5,2
9066,1,1,4,3,5,359,39,5,359,333,3814,1,1,1,1,1,3,3,2
110863,1,1,1,3,11,256,2053,5,343,320,6688,9,35,1,1,1,4,3,2
81008,2,1,4,3,5,359,618,5,359,333,2730,18,182,1,1,1,4,2,2
98461,2,1,3,1,13,122,695,13,118,115,1710,2,15,1,1,1,3,5,1
52079,2,1,4,1,11,86,135,11,105,84,362,20,127,1,3,2,1,3,2
23240,2,1,3,3,3,69,3,3,68,4,82,15,32,1,1,1,4,2,2
9005,1,1,1,3,6,83,244,6,81,192,3797,1,1,1,3,2,2,3,2
122663,1,1,2,1,8,335,459,8,334,87,2057,4,4,1,1,1,4,2,1
61895,1,1,1,3,4,562,732,4,294,457,1839,1,8,1,1,1,6,3,1
79576,1,1,3,3,5,165,67,5,163,158,114,5,42,1,1,1,3,3,1
113323,1,1,4,7,15,105,102,15,101,98,7439,1,1,1,1,1,4,2,1
90793,1,1,1,3,15,110,102,15,101,98,2187,1,1,6,1,1,5,2,1
42507,2,1,3,3,8,149,260,8,147,142,2371,3,9,1,1,1,3,3,2
136818,2,1,3,3,15,110,392,15,101,98,1901,4,70,2,1,1,3,2,1
10930,2,1,3,3,5,144,1351,5,359,333,4166,12,17,1,1,1,2,3,2
134256,2,1,4,4,5,353,11,5,351,327,622,12,17,1,1,1,2,2,2
53992,2,1,1,1,18,631,142,18,621,263,3200,12,17,1,1,1,4,3,2
139090,1,1,3,3,11,431,64,11,604,273,3707,1,59,1,3,2,2,2,2
47067,2,1,2,5,20,376,19,20,113,110,142,3,20,2,1,1,4,3,2
26013,1,1,4,7,15,314,108,15,317,268,1516,4,4,1,3,2,2,3,2
57579,1,1,1,3,4,37,282,4,37,37,4221,1,1,1,1,1,7,2,1
47188,2,1,1,1,17,137,135,17,540,129,2721,3,38,2,1,1,2,2,2
90549,2,1,3,3,5,201,302,5,197,190,2226,5,5,1,1,1,3,3,2
10093,2,1,1,3,8,15,23,8,15,15,83,11,30,1,3,2,5,5,2
70378,1,1,3,3,18,313,45,18,370,299,1559,7,10,1,1,1,4,2,2
5267,2,1,3,3,8,315,260,8,78,79,744,3,9,1,1,1,3,3,2
129427,1,1,3,3,12,192,124,12,171,48,1501,8,28,1,1,1,3,3,1
107994,1,1,1,3,8,326,193,8,202,33,286,1,1,1,1,1,3,2,1
19638,2,1,3,1,3,133,4,3,90,64,1388,1,33,1,1,1,2,3,2
70812,1,1,3,3,12,48,23,12,57,23,823,11,30,1,1,1,4,2,2
120571,1,1,4,3,19,60,132,19,60,61,171,5,42,1,1,1,3,3,1
31620,2,1,1,3,5,7,239,5,7,7,1979,3,9,1,1,1,3,3,2
58296,2,1,1,3,5,348,1835,5,361,93,5970,10,18,1,1,1,5,3,2
142337,1,1,4,3,4,185,282,4,183,176,3250,1,1,1,1,1,4,2,1
118822,2,1,1,3,6,455,1065,6,451,139,4869,4,7,1,1,1,2,3,1
77667,1,1,1,3,11,295,105,11,295,279,1101,11,30,1,1,1,3,5,2
27595,1,1,1,1,12,265,283,12,169,163,533,3,39,1,1,1,1,2,1
143150,1,1,2,1,21,491,245,21,483,432,5364,8,28,1,1,1,2,3,1
29943,1,1,3,1,14,548,47,14,606,507,2598,4,7,16,4,2,2,2,2
53850,2,1,1,3,1,280,151,1,341,317,5327,3,9,1,1,1,4,5,2
112026,1,1,1,3,22,174,136,25,248,307,1803,21,53,12,1,1,3,3,1
130269,1,1,1,3,5,171,39,5,39,39,4061,1,1,1,1,1,3,3,1
6127,1,1,3,1,2,537,19,2,369,336,704,6,81,1,2,2,2,5,2
43935,1,1,1,3,5,159,23,5,156,151,2545,1,1,1,1,1,3,2,2
35047,2,1,1,3,5,348,33,5,361,93,1318,10,50,1,1,1,3,2,2
108,2,1,1,3,8,94,34,8,91,89,108,19,40,1,3,2,4,3,2
42503,2,1,3,2,4,132,346,4,129,125,662,2,2,9,1,1,3,5,1
4944,2,1,3,4,5,42,106,5,43,42,133,24,67,1,1,1,3,3,2
75579,1,1,3,3,20,202,399,20,199,174,2224,14,71,1,1,1,3,3,2
101393,1,1,3,1,32,617,89,2,675,2,786,3,9,1,2,2,5,3,2
99306,1,1,1,3,8,318,34,8,587,36,2315,4,4,1,3,2,4,3,2
144757,2,2,2,3,17,567,522,17,555,165,1882,13,6,1,3,2,4,2,2
60877,2,1,3,3,14,200,111,14,196,189,5421,5,5,1,4,2,5,3,2
72474,2,1,3,3,8,534,193,8,269,258,4990,11,207,1,1,1,2,5,1
105630,2,1,3,1,5,554,157,5,546,479,3260,5,42,1,1,1,3,3,1
7063,2,1,3,7,15,207,117,15,239,186,1242,3,45,1,1,1,2,4,1
125976,2,1,3,1,22,121,14,1,64,114,496,3,9,8,2,2,3,4,2
1067,2,1,1,3,5,118,45,5,115,240,893,12,17,1,1,1,2,3,1
99337,1,1,3,3,12,265,74,12,169,163,3770,5,5,1,1,1,2,3,1
5633,1,1,1,1,8,410,197,8,406,374,2935,3,9,1,2,2,2,3,2
140210,1,1,3,3,21,529,976,21,573,497,7043,11,30,6,1,1,4,5,1
94095,2,1,3,3,8,245,11,8,247,237,832,11,69,6,3,2,2,3,2
108964,2,1,1,3,5,118,114,5,115,112,145,9,36,1,3,2,2,3,2
633,1,1,4,3,5,101,182,5,190,184,262,1,1,1,1,1,5,2,1
7022,2,1,3,3,5,7,341,5,7,7,2891,9,13,1,1,1,3,3,1
90233,1,1,3,5,20,61,45,20,61,62,263,1,24,1,1,1,6,2,2
60014,1,1,2,1,14,484,296,14,476,427,4498,8,28,1,1,1,2,3,1
72179,1,1,3,3,6,12,13,6,12,12,2750,4,4,1,1,1,2,5,1
122336,1,1,3,3,12,97,67,12,23,23,114,3,9,5,1,1,4,3,1
79310,1,1,4,3,5,157,45,5,155,319,598,9,35,6,1,1,3,2,1
81318,2,1,3,3,3,357,65,19,60,61,70,3,9,1,1,1,3,2,2
135574,2,1,1,4,24,237,87,23,240,228,547,22,91,1,1,1,2,4,1
60638,1,1,1,3,22,138,259,25,135,130,3171,1,1,1,1,1,3,2,1
141488,1,1,4,1,5,221,61,5,219,212,318,4,7,1,1,1,3,3,2
77210,2,1,3,3,8,595,2172,8,587,36,7069,18,37,1,1,1,2,3,1
60023,2,1,1,3,18,288,142,18,426,263,968,12,17,6,3,2,4,3,2
135886,2,1,4,1,15,296,701,15,395,280,5583,3,45,1,1,1,2,3,2
85021,2,1,3,3,5,151,39,5,149,144,3199,3,9,7,1,1,3,3,1
56669,2,1,4,3,13,76,54,13,74,180,257,11,16,1,1,1,3,3,1
142220,1,1,3,3,5,213,103,5,210,203,1667,3,9,1,1,1,3,3,2
83988,1,1,3,1,14,46,250,18,272,263,418,4,4,1,1,1,3,3,2
20788,1,1,4,3,13,419,59,13,331,311,891,7,10,1,1,1,4,5,1
132437,1,1,3,3,12,161,9,12,174,201,2257,1,1,1,1,1,5,2,1
22390,2,1,3,3,3,6,401,3,6,6,4344,3,9,1,1,1,3,3,1
11036,1,1,4,3,20,266,186,20,238,107,4184,1,1,1,1,1,3,2,1
86106,2,1,3,3,5,43,383,12,381,30,753,3,93,1,3,2,2,2,2
66232,2,1,3,1,15,195,132,15,192,186,171,5,5,1,1,1,2,2,1
119457,1,1,1,3,9,70,1687,9,69,70,5378,10,25,1,1,1,6,3,2
81865,2,1,1,3,22,439,136,25,135,130,4070,2,2,1,1,1,3,2,1
147531,2,1,3,3,17,303,135,17,305,288,1724,6,55,1,1,1,3,3,1
145723,1,1,3,3,13,310,87,13,172,474,1782,7,47,2,4,2,5,3,2
107455,2,1,2,1,9,568,264,9,612,512,2709,10,18,1,1,1,2,3,2
114917,1,1,4,3,6,8,33,6,8,8,3132,9,21,1,1,1,3,2,2
41667,1,1,1,3,4,489,423,4,480,430,3649,1,1,1,4,2,3,2,2
98901,2,1,2,1,14,425,45,14,416,385,1414,19,40,20,1,1,3,2,2
77403,1,1,1,3,23,555,136,22,547,480,6774,1,1,1,1,1,6,2,1
106688,2,1,1,4,22,153,149,25,151,146,197,9,35,1,1,1,3,3,1
130153,1,1,4,3,5,66,73,5,65,67,606,3,9,1,1,1,2,3,1
26100,1,1,4,3,5,157,11,5,155,150,202,11,30,1,4,2,4,5,2
45482,2,1,3,3,21,130,128,21,127,124,165,3,19,1,1,1,6,3,2
50543,1,1,4,7,15,254,13,15,93,45,5764,1,1,1,1,1,5,2,1
27445,2,1,3,4,13,189,59,13,187,82,365,3,9,1,1,1,3,3,1
75024,2,1,4,3,3,52,132,3,90,64,171,5,5,1,1,1,3,2,2
8718,1,1,1,3,3,4,4,3,4,4,4,4,70,1,1,1,3,2,1
128424,2,1,1,3,2,563,19,2,577,336,2132,3,9,1,1,1,2,3,1
29119,1,1,4,1,3,78,68,3,76,6,1792,5,42,1,1,1,3,3,1
109155,2,1,3,1,5,58,64,5,58,59,68,3,38,2,4,2,2,3,2
85921,1,1,3,7,15,96,207,15,93,45,1430,3,9,1,1,1,4,3,1
32727,2,1,1,1,11,93,45,11,498,449,1780,33,151,1,1,1,3,3,2
146674,1,1,3,3,11,108,469,11,433,397,5371,3,9,1,1,1,2,3,2
74466,1,1,3,3,3,6,483,3,76,6,3245,7,11,1,1,1,3,2,1
142447,1,1,1,1,18,632,308,18,596,364,587,1,8,1,1,1,4,2,1
79507,2,1,1,7,15,173,87,15,170,98,225,14,27,1,1,1,3,3,2
104623,2,1,1,3,22,154,342,25,152,173,2671,9,36,1,1,1,2,2,2
33389,1,1,1,3,16,49,34,16,50,49,1442,6,6,1,1,1,3,3,1
93577,2,1,4,7,3,78,61,15,46,45,2115,17,72,1,1,1,3,3,1
119003,1,1,1,3,8,300,397,8,301,89,780,4,7,2,1,1,4,2,2
40721,1,1,1,1,11,448,45,11,442,452,1476,17,31,1,1,1,2,2,2
124707,2,1,3,3,14,464,929,14,602,296,5691,3,9,1,3,2,3,5,2
48120,2,1,4,3,5,171,99,5,39,39,599,9,35,9,2,2,3,3,2
52181,2,1,3,3,14,374,54,14,325,309,4104,2,15,1,1,1,2,2,2
45343,2,1,3,3,9,232,19,9,299,283,476,6,6,1,1,1,2,5,2
142993,1,1,1,3,21,529,268,21,573,497,2441,10,18,1,1,1,5,2,1
13132,2,1,3,1,5,171,99,5,39,39,599,16,97,1,3,2,2,2,2
111583,2,1,1,3,11,103,45,11,99,97,122,9,35,1,1,1,4,3,2
1907,2,1,1,3,16,100,607,16,96,94,1394,4,7,2,1,1,3,2,1
73201,1,1,4,3,13,421,671,13,414,428,4362,10,25,1,1,1,3,3,1
127499,1,1,1,3,8,488,1095,5,179,171,3208,6,81,1,3,2,3,5,2
54894,1,1,3,3,15,195,619,15,192,186,3316,27,126,5,1,1,6,3,1
98663,2,1,3,3,19,60,132,19,60,61,171,5,42,1,1,1,4,3,1
116190,1,1,1,3,22,238,259,25,241,229,3340,1,1,13,1,1,5,2,1
146861,1,1,3,5,18,508,59,18,494,118,1379,4,4,1,1,1,2,5,2
60140,1,1,1,3,3,133,132,3,90,64,171,1,1,1,1,1,3,2,1
105358,1,1,3,3,1,114,151,1,111,108,203,7,11,1,1,1,6,3,1
12408,2,1,4,3,3,124,87,3,407,54,923,17,31,1,4,2,5,3,2
111169,2,1,3,1,11,183,114,11,181,145,1429,3,19,9,1,1,2,2,1
95154,1,1,1,3,8,372,90,8,403,99,7535,4,4,1,1,1,2,3,2
104949,1,1,3,1,11,350,414,11,347,323,3205,3,9,1,1,1,2,2,1
29817,1,1,3,1,21,139,216,1,64,66,3750,7,10,5,2,2,6,3,2
36646,1,1,1,3,5,144,239,5,142,138,2555,1,1,2,1,1,3,2,2
60776,1,1,3,5,21,557,99,21,549,415,1834,1,24,1,1,1,6,2,1
97695,1,1,4,3,3,78,2061,3,76,6,6707,4,4,1,1,1,4,3,1
10632,1,1,1,3,6,104,297,6,382,25,4114,1,1,1,1,1,3,5,1
40021,1,1,1,1,8,16,914,8,16,16,6236,27,126,1,2,2,3,3,2
126516,2,1,3,1,20,283,538,20,110,107,1467,27,126,1,4,2,3,3,2
139574,1,1,1,4,9,70,19,9,69,70,337,3,9,1,1,1,3,3,1
32193,2,1,1,1,5,151,862,5,39,39,4686,8,215,1,3,2,2,3,2
35502,2,1,1,3,6,8,1241,6,8,8,3742,3,3,1,1,1,3,3,2
4116,2,1,1,3,6,8,291,6,8,8,2409,3,9,2,4,2,3,5,2
138887,1,1,1,3,5,159,23,5,156,151,2545,1,1,1,3,2,3,2,2
132042,1,1,1,3,8,149,310,8,147,179,594,1,1,1,1,1,3,2,1
6032,1,1,1,3,7,523,69,7,625,267,3059,5,5,1,4,2,2,3,2
86918,1,1,3,1,20,61,506,20,61,62,4513,17,75,1,1,1,3,2,2
67821,2,1,4,3,21,528,803,21,521,63,5102,3,45,1,1,1,2,4,1
35929,2,1,1,3,8,270,343,8,231,222,2859,3,45,1,1,1,4,2,2
82148,2,1,3,3,6,459,570,6,453,412,1285,3,20,13,1,1,3,3,2
62906,1,1,4,3,4,380,1481,4,141,137,7134,17,160,1,1,1,2,2,1
98280,1,1,3,3,3,169,3,3,167,3,221,12,17,1,1,1,3,3,1
125123,1,1,3,1,12,172,157,12,174,90,2074,5,5,1,1,1,2,3,1
84077,1,1,1,1,1,190,608,1,188,1,2278,1,1,1,3,2,2,3,2
129323,2,1,3,3,3,69,965,3,68,4,2655,12,17,1,1,1,3,2,1
81756,2,1,3,3,3,169,401,3,167,3,5208,3,9,5,1,1,5,3,2
52179,1,1,3,1,5,294,96,5,279,266,3309,7,11,1,1,1,1,3,1
69847,2,1,3,3,13,84,45,13,82,220,1793,2,2,1,1,1,3,3,2
97017,2,1,1,3,5,294,61,5,279,266,125,4,7,1,1,1,2,2,2
121049,2,1,3,3,8,300,475,8,16,16,6687,4,4,1,3,2,3,2,2
90129,1,1,4,3,8,372,65,8,403,423,1209,6,41,1,1,1,3,3,1
10958,1,1,1,1,5,115,67,5,112,109,141,7,62,1,1,1,4,2,2
135058,1,1,4,3,4,437,5,4,5,5,5,6,41,1,4,2,6,1,2
125036,2,1,3,4,12,462,130,12,174,201,1818,3,9,1,1,1,3,3,2
78884,1,1,2,3,16,504,135,16,576,49,2124,1,59,1,1,1,3,2,2
9294,1,1,2,1,9,500,532,9,24,24,3871,6,6,1,1,1,2,3,2
64630,1,2,1,3,5,118,293,5,115,240,3574,13,36,1,3,2,3,2,2
7161,1,1,3,1,13,34,1139,13,176,167,3370,1,1,1,1,1,4,2,2
77010,2,1,1,3,17,378,123,17,374,347,1898,22,57,1,4,2,2,3,2
28396,2,1,3,3,3,169,67,3,167,3,3134,3,9,1,1,1,3,3,2
100745,2,1,1,5,11,86,54,11,84,84,697,4,7,1,1,1,2,3,2
116631,2,1,3,3,14,401,47,14,360,189,670,19,115,6,1,1,2,2,1
68544,2,1,3,3,22,153,14,25,151,169,237,3,38,1,1,1,3,2,1
27178,2,1,1,4,5,435,11,5,424,390,964,22,57,1,1,1,3,4,1
81929,2,1,4,1,8,432,11,8,72,74,470,9,13,1,1,1,3,3,1
51802,2,1,3,3,6,140,337,6,137,133,643,11,16,1,1,1,3,5,1
14481,1,1,3,3,13,123,59,13,119,116,1392,1,59,1,1,1,3,5,2
52716,1,1,3,7,15,173,101,15,170,429,1254,1,1,1,1,1,3,2,1
31593,1,1,3,3,19,443,379,19,437,300,6222,8,28,2,1,1,3,3,1
137476,1,1,1,5,6,25,257,6,25,50,5650,1,1,1,1,1,6,1,1
105993,2,1,3,3,5,118,1860,5,115,240,6042,3,9,1,3,2,3,5,2
64274,2,1,1,3,14,200,288,14,196,189,2279,6,41,1,1,1,2,3,1
82909,1,1,1,3,6,47,8,6,189,183,4488,4,7,1,1,1,3,3,2
107242,1,1,1,5,24,463,109,23,508,402,2778,3,9,6,1,1,3,2,2
132569,1,1,1,1,5,39,11,5,321,303,531,7,52,1,2,2,3,3,2
3341,2,1,4,3,5,262,35,5,265,256,36,17,31,1,1,1,3,3,2
19564,1,1,3,3,11,295,130,11,295,279,909,5,5,1,1,1,3,3,1
124333,1,1,3,1,14,51,698,14,52,52,2729,1,8,1,1,1,5,2,2
104047,2,1,3,4,4,143,140,4,294,328,1063,17,31,1,1,1,5,3,1
6266,2,1,1,1,3,4,4,3,4,4,4,1,33,1,1,1,3,2,1
90275,1,1,3,1,32,617,868,32,511,355,3027,28,148,1,1,1,4,3,2
28413,1,1,3,1,9,501,143,9,490,440,3011,6,55,1,1,1,2,5,1
3630,1,1,4,4,3,9,297,3,6,9,2215,1,1,2,1,1,2,3,1
141338,2,1,1,3,8,74,45,8,72,74,3634,9,35,1,1,1,3,3,2
118674,2,1,3,3,18,423,53,18,336,206,3705,3,9,8,1,1,4,3,2
104384,1,1,1,3,6,131,296,6,382,25,5513,1,1,1,1,1,4,3,1
56874,1,1,3,1,5,483,11,5,226,217,329,4,4,1,1,1,2,3,1
14606,2,1,1,3,16,261,89,16,431,395,3239,15,32,5,1,1,3,2,2
69905,1,1,1,3,9,550,1249,9,411,380,3777,10,18,1,1,1,3,3,2
25103,1,1,3,4,3,62,132,3,3,3,171,1,1,1,1,1,4,3,1
48938,1,1,1,3,11,256,54,11,244,234,3099,4,4,1,1,1,3,3,1
33814,2,1,1,3,14,336,247,14,335,313,585,20,51,1,1,1,3,2,2
61139,1,1,1,1,5,115,67,5,112,109,141,8,28,1,1,1,3,2,2
78282,2,1,1,3,5,71,341,5,70,71,4154,3,9,1,1,1,2,3,2
114771,1,1,3,1,11,183,52,35,628,518,3158,15,32,1,1,1,3,5,2
622,2,1,4,1,11,328,95,11,246,236,560,11,30,2,1,1,4,6,2
127624,1,1,4,3,1,280,136,1,111,108,2415,5,42,1,1,1,3,3,2
22673,1,1,3,4,4,347,217,4,345,322,3831,1,24,9,1,1,3,2,1
11049,1,1,3,5,13,419,836,13,331,116,2876,7,11,1,1,1,2,2,2
101663,2,1,3,3,14,200,54,14,196,189,272,3,9,6,1,1,3,3,1
19291,2,1,1,1,17,54,135,17,230,65,2592,9,36,1,3,2,3,3,2
5548,2,1,3,3,19,98,206,15,221,214,1840,10,143,1,1,1,4,2,1
41834,2,1,1,3,8,276,1204,8,269,258,3599,22,57,1,1,1,3,2,2
99815,2,1,3,1,6,25,483,6,25,25,1026,24,67,1,1,1,3,2,2
149972,2,1,1,3,8,300,397,8,301,89,1622,3,9,1,1,1,4,3,1
83533,1,1,3,3,24,476,19,23,468,420,1247,11,16,1,1,1,2,3,1
44813,2,1,1,5,22,153,149,25,151,146,197,9,35,1,1,1,2,3,2
125933,2,1,2,4,17,503,135,17,510,454,1488,6,55,1,1,1,2,3,1
57378,1,1,3,1,5,353,73,5,351,327,606,17,31,1,1,1,4,3,1
60991,1,1,1,6,4,576,178,4,569,389,4717,5,5,1,4,2,5,2,2
73241,1,1,3,4,6,8,33,6,8,8,1665,4,7,1,1,1,3,3,2
66211,2,1,3,5,8,16,91,8,16,16,620,3,19,1,1,1,3,3,2
138860,1,1,1,1,8,389,49,8,269,258,423,9,35,1,1,1,3,5,1
55389,2,1,3,4,5,352,45,5,349,326,619,19,40,1,1,1,3,3,1
98810,1,1,3,3,20,202,596,20,199,174,4927,1,1,12,4,2,4,2,2
127956,2,1,1,1,16,625,34,16,624,81,3048,24,67,1,1,1,3,2,2
6498,1,1,3,4,4,576,140,4,505,486,3188,14,136,1,1,1,2,3,1
109850,1,1,1,3,1,72,136,1,198,510,3559,3,9,1,1,1,3,5,1
62160,1,1,4,3,11,268,703,11,270,260,2010,17,31,1,1,1,3,3,2
54722,2,1,1,3,6,47,8,6,48,47,287,4,7,2,1,1,3,3,2
127801,1,1,4,3,8,16,527,8,16,16,1153,7,62,1,1,1,7,3,1
27324,2,1,1,1,3,304,428,3,306,54,863,4,132,3,1,1,1,2,2
3802,2,1,3,3,24,284,87,23,283,269,436,19,124,1,1,1,3,2,1
39280,2,1,1,3,6,260,238,6,263,254,392,3,19,1,1,1,3,2,2
65788,2,1,2,1,17,303,203,17,305,288,492,5,22,1,2,2,3,3,2
132258,2,1,3,1,22,73,14,25,419,388,946,3,20,1,1,1,3,3,1
112717,1,1,3,3,9,77,334,9,75,211,637,1,24,1,2,2,2,3,2
127341,2,1,1,3,6,140,33,6,137,133,3365,4,7,1,1,1,3,5,1
106780,1,1,4,3,13,480,626,13,473,425,1746,1,8,1,1,1,5,2,1
103783,2,1,3,1,15,223,87,15,221,214,1375,3,38,1,1,1,1,2,1
110139,2,1,1,3,21,558,268,21,497,448,1407,10,18,1,1,1,6,1,1
40531,1,1,3,1,24,560,19,23,468,420,1247,6,55,1,1,1,3,5,2
93261,1,1,3,7,15,195,132,15,192,186,171,1,1,1,1,1,3,3,1
123753,1,1,4,3,3,9,52,3,9,9,2373,1,1,1,1,1,2,2,1
16891,1,1,3,1,15,556,30,15,548,268,1831,7,62,1,1,1,3,3,2
61010,1,1,3,1,32,388,915,32,511,355,2476,1,8,1,1,1,6,2,2
17721,1,1,4,3,13,26,591,13,26,261,1356,1,1,1,1,1,3,2,2
114491,1,1,3,1,4,437,5,4,5,5,5,5,5,1,2,2,5,3,2
101660,1,1,3,3,13,189,1658,13,187,181,6442,7,10,1,1,1,3,5,2
1065,2,1,3,3,5,42,61,5,43,42,125,3,9,1,1,1,2,3,1
15380,2,1,1,3,18,589,1552,18,643,523,4842,6,6,1,3,2,4,3,2
91616,1,1,1,1,5,249,98,5,307,289,119,7,52,1,1,1,1,3,2
